Depart Date, TOF (Days), Perihelion (AU), Apohelion (AU)
Feb 01 2036 00:00:00.000000000,325,0.39434539408221225,85.72491073913659
Feb 01 2036 00:00:00.000000000,326,0.42445844536760202,85.490500889645986
Feb 01 2036 00:00:00.000000000,327,0.4538620234807072,85.375572630458009
Feb 01 2036 00:00:00.000000000,328,0.48245404610900927,85.366725266953353
Feb 01 2036 00:00:00.000000000,329,0.51015565960034082,85.452037522930496
Feb 01 2036 00:00:00.000000000,330,0.53690855391553038,85.62088890706751
Feb 01 2036 00:00:00.000000000,331,0.56267231513792804,85.86380609819372
Feb 01 2036 00:00:00.000000000,332,0.58742189373159448,86.17233075123707
Feb 01 2036 00:00:00.000000000,333,0.61114523786558761,86.538906001969139
Feb 01 2036 00:00:00.000000000,334,0.6338411183034236,86.956778392258414
Feb 01 2036 00:00:00.000000000,335,0.65551715576246461,87.419912464855344
Feb 01 2036 00:00:00.000000000,336,0.67618805395876536,87.922914541478647
Feb 01 2036 00:00:00.000000000,337,0.69587404109059581,88.46096307289173
Feb 01 2036 00:00:00.000000000,338,0.71459952508012758,89.029742922684349
Feb 01 2036 00:00:00.000000000,339,0.73239196693788744,89.62538356756545
Feb 01 2036 00:00:00.000000000,340,0.74928096720751203,90.244401720581649
Feb 01 2036 00:00:00.000000000,341,0.76529754508888959,90.883650540089263
Feb 01 2036 00:00:00.000000000,342,0.78047357671631545,91.540276519862275
Feb 01 2036 00:00:00.000000000,343,0.79484135525499344,92.211684362468176
Feb 01 2036 00:00:00.000000000,344,0.80843324093094215,92.895508509552613
Feb 01 2036 00:00:00.000000000,345,0.82128137872069573,93.589589965094319
Feb 01 2036 00:00:00.000000000,346,0.83341746996297528,94.291956989354091
Feb 01 2036 00:00:00.000000000,347,0.84487258941866861,95.000808490346714
Feb 01 2036 00:00:00.000000000,348,0.85567704163071512,95.714499602023125
Feb 01 2036 00:00:00.000000000,349,0.86586025108543307,96.431528872948874
Feb 01 2036 00:00:00.000000000,350,0.87545068085576716,97.150527041388145
Feb 02 2036 00:00:00.000000000,201,6.9835164390461379e-05,0.48117446780152112
Feb 02 2036 00:00:00.000000000,202,6.9020690190740917e-05,0.47298730940043626
Feb 02 2036 00:00:00.000000000,203,6.8168445891007631e-05,0.46484949823120819
Feb 02 2036 00:00:00.000000000,204,6.7280263819615276e-05,0.45676191615655398
Feb 02 2036 00:00:00.000000000,205,6.6357980956657567e-05,0.44872543402694098
Feb 02 2036 00:00:00.000000000,206,6.540343091675292e-05,0.44074089206297767
Feb 02 2036 00:00:00.000000000,207,6.4418438680175389e-05,0.4328090885605419
Feb 02 2036 00:00:00.000000000,208,6.3404817659535557e-05,0.42493077657374201
Feb 02 2036 00:00:00.000000000,209,6.2364368492750014e-05,0.41710666611055064
Feb 02 2036 00:00:00.000000000,210,6.1298878390650223e-05,0.40933742901436271
Feb 02 2036 00:00:00.000000000,211,6.0210120673456526e-05,0.40162370439975337
Feb 02 2036 00:00:00.000000000,212,0.19704215601615341,1313.504604314119
Feb 02 2036 00:00:00.000000000,213,0.19324058078339193,1287.9363093809018
